year,iso3,cntry,country_name,cntryID,residur_raw_v2,iussoli2_v2,iussoli3_v2,ecoreq_v2,crimreq_v2,iussoli_v2,natreq_v2,civint_v2,dualcit_v2,CITRIX_v2,CITRIX_firstgen_v2,dualcit_v2_plus1,residur_v2_plus1,intcon_v2_plus1,iussoli_v2_plus1,langtest_v2,cittest_v2,residur_v2,intcon_v2,period,CITRIX_nointcon_v2,CITRIX_catpca_os,CITRIX_1gen_v2,corrected,var1_corrected,var2_corrected,var1_corrected_justification,var2_corrected_justification,var3_corrected,var3_corrected_justification,residur_raw_v1,iussoli2_v1,iussoli3_v1,langtest_v1,cittest_v1,ecoreq_v1,crimreq_v1,iussoli_v1,natreq_v1,civint_v1,intcon_v1,dualcit_v1,residur_v1,CITRIX_v1,CITRIX_firstgen_v1,CITRIX_nointcon_v1,MIPEX_ATN_2020
1984,,fi,Finland,16,5,33,50,50,100,38.61,75,100,0,48.194164,54.807693,1,67.666664,88.5,39.610001,100,100,66.666664,87.5,Cold War,35.09222,0.132216321,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,50,100,38.666668,75,100,87.5,0,76.92308,50.772438,54.807693,42.055557,
1985,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1986,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1987,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1988,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1989,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1990,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1991,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Cold War,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1992,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1993,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1994,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1995,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1996,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1997,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1998,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
1999,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
2000,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
2001,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,1990s,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
2002,,fi,Finland,16,5,33,50,50,100,38.61,75,83.5,0,46.131664,46.474361,1,67.666664,80.25,39.610001,67,100,66.666664,79.25,Post 9/11,35.09222,0.132216321,46.474361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,0,76.92308,44.522438,46.474361,33.722221,
2003,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,0,N/A,N/A,N/A,N/A,N/A,N/A,6,33,50,0,100,50,100,38.666668,75,50,62.5,100,69.230766,67.599358,77.243591,67.055557,
2004,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,0,N/A,N/A,N/A,N/A,N/A,N/A,6,33,50,0,100,50,100,38.666668,75,50,62.5,100,69.230766,67.599358,77.243591,67.055557,
2005,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,0,N/A,N/A,N/A,N/A,N/A,N/A,6,33,50,0,100,50,100,38.666668,75,50,62.5,100,69.230766,67.599358,77.243591,67.055557,
2006,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,1,langtest,N/A,langtest existed - wrong entry,N/A,N/A,N/A,6,33,50,100,100,50,100,38.666668,75,100,87.5,100,69.230766,73.849358,85.57692,75.388885,
2007,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,1,langtest,N/A,langtest existed - wrong entry,N/A,N/A,N/A,6,33,50,100,100,50,100,38.666668,75,100,87.5,100,69.230766,73.849358,85.57692,75.388885,61.375
2008,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Post 9/11,66.203331,0.447794615,77.243591,1,langtest,N/A,langtest existed - wrong entry,N/A,N/A,N/A,6,33,50,100,100,50,100,38.666668,75,100,87.5,100,69.230766,73.849358,85.57692,75.388885,61.375
2009,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Great Recession,66.203331,0.447794615,77.243591,1,langtest,N/A,langtest existed - wrong entry,N/A,N/A,N/A,6,33,50,100,100,50,100,38.666668,75,100,87.5,100,69.230766,73.849358,85.57692,75.388885,61.375
2010,,fi,Finland,16,6,33,50,50,100,38.61,75,50,100,65.277496,77.243591,101,61,63.5,39.610001,0,100,60,62.5,Great Recession,66.203331,0.447794615,77.243591,1,residur,N/A,precise enforcement,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,100,76.92308,69.522438,79.807693,67.055557,61.375
2011,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Great Recession,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,100,76.92308,69.522438,79.807693,67.055557,73.875
2012,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Great Recession,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,100,76.92308,69.522438,79.807693,67.055557,73.875
2013,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Great Recession,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,100,76.92308,69.522438,79.807693,67.055557,73.875
2014,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Great Recession,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,0,100,50,100,38.666668,75,50,62.5,100,76.92308,69.522438,79.807693,67.055557,73.875
2015,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Post Refugee Crisis,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,73.875
2016,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Post Refugee Crisis,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,73.875
2017,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Post Refugee Crisis,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,73.875
2018,,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Post Refugee Crisis,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,73.875
2019,FIN,fi,Finland,16,5,33,50,50,100,38.61,75,50,100,66.944168,79.807693,101,67.666664,63.5,39.610001,0,100,66.666664,62.5,Post Refugee Crisis,68.425552,0.671745915,79.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,73.875
1980,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1981,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1982,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1983,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1984,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1985,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1986,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1987,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1988,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1989,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1990,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1991,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Cold War,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1992,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1993,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,3,langtest,iussoli2,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,citizenship by application still possible although more onerous than before and after - as indicated by DEMIG and GLOBALCIT resources,crimreq,according to GLOBALCIT and MIPEX CORE,5,0,100,100,100,0,0,33.333332,0,100,50,100,76.92308,65.064102,75.641029,61.111111,
1994,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,3,langtest,iussoli2,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,citizenship by application still possible although more onerous than before and after - as indicated by DEMIG and GLOBALCIT resources,crimreq,according to GLOBALCIT and MIPEX CORE,5,0,100,100,100,0,0,33.333332,0,100,50,100,76.92308,65.064102,75.641029,61.111111,
1995,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,3,langtest,iussoli2,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,citizenship by application still possible although more onerous than before and after - as indicated by DEMIG and GLOBALCIT resources,crimreq,according to GLOBALCIT and MIPEX CORE,5,0,100,100,100,0,0,33.333332,0,100,50,100,76.92308,65.064102,75.641029,61.111111,
1996,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,3,langtest,iussoli2,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,citizenship by application still possible although more onerous than before and after - as indicated by DEMIG and GLOBALCIT resources,crimreq,according to GLOBALCIT and MIPEX CORE,5,0,100,100,100,0,0,33.333332,0,100,50,100,76.92308,65.064102,75.641029,61.111111,
1997,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,3,langtest,iussoli2,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,citizenship by application still possible although more onerous than before and after - as indicated by DEMIG and GLOBALCIT resources,crimreq,according to GLOBALCIT and MIPEX CORE,5,0,100,100,100,0,0,33.333332,0,100,50,100,76.92308,65.064102,75.641029,61.111111,
1998,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
1999,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2000,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2001,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,1990s,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2002,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2003,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2004,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2005,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2006,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,
2007,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,69.875
2008,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Post 9/11,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,69.875
2009,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Great Recession,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,69.875
2010,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Great Recession,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,69.875
2011,,fr,France,17,5,33,100,0,50,55.11,25,83.5,100,69.006668,71.474358,101,67.666664,55.25,56.110001,67,100,66.666664,54.25,Great Recession,73.925552,0.671745915,71.474358,2,langtest,N/A,langtest - discretionary assessment - as indicated by GLOBALCIT resources and ICRI,N/A,crimreq,according to GLOBALCIT and MIPEX CORE,5,33,100,100,100,0,0,55.333332,0,100,50,100,76.92308,70.564102,75.641029,68.444443,69.875
2012,,fr,France,17,5,33,100,0,50,55.11,25,0,100,58.569164,63.141026,101,67.666664,13.5,56.110001,0,0,66.666664,12.5,Great Recession,73.925552,0.074263097,63.141026,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,100,0,0,0,0,55.333332,0,0,0,100,76.92308,58.064102,58.974361,51.777779,69.875
2013,,fr,France,17,5,33,100,0,50,55.11,25,0,100,58.569164,63.141026,101,67.666664,13.5,56.110001,0,0,66.666664,12.5,Great Recession,73.925552,0.074263097,63.141026,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,100,0,0,0,0,55.333332,0,0,0,100,76.92308,58.064102,58.974361,51.777779,69.875
2014,,fr,France,17,5,33,100,0,50,55.11,25,0,100,58.569164,63.141026,101,67.666664,13.5,56.110001,0,0,66.666664,12.5,Great Recession,73.925552,0.074263097,63.141026,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,100,0,0,0,0,55.333332,0,0,0,100,76.92308,58.064102,58.974361,51.777779,69.875
